2024-12-19T02:05:03.518Z,นักเรียนฝาแฝดใช้กาสแกนบัตรแทนสแกนหน้า,undefined,Nice-ปากเกร็ด,AA003696
2024-12-19T01:36:08.307Z,เพิ่มครูเข้าระบบ,undefined,🤗 เสาวภา✌แม่ปู🥛🍡💖,AA003694
2024-12-19T01:27:04.976Z,นักเรียนเข้าแอพไม่ได้,undefined,oui#0807661259,AA003693
2024-12-19T01:25:39.983Z,นักเรียนสแกนไม่ติด,undefined,Nice-ปากเกร็ด,AA003692
2024-12-19T01:20:41.909Z,นักเรียนเข้าแอพ Dshool ไม่ได้,undefined,oui#0807661259,AA003691
2024-12-19T01:10:54.386Z,คืนคะแนนนักเรียน,undefined,Nice-ปากเกร็ด,AA003689
2024-12-19T01:10:02.763Z,เพิ่มครูที่ปรึกษา,undefined,P hatchara-บดิน2,AA003688
2024-12-19T00:58:16.513Z,เพิ่มที่ปรึกษาา,undefined,TONKLA_PITUK,AA003687
2024-12-18T08:41:02.690Z,คืนคะแนนนักเรียน,undefined,Nice-ปากเกร็ด,AA003682
2024-12-18T08:39:08.325Z,ครูเข้าประเมิณ sdq ไม่ได้,undefined,oui#0807661259,AA003681
2024-12-18T08:08:07.597Z,ยกเลิกการเพิ่มคะแนน เบิ่ล 2 ครั้ง,undefined,Nice-ปากเกร็ด,AA003680
2024-12-18T07:59:19.313Z,นักเรียนสแกนไม่ติด,undefined,อานนท์,AA003679
2024-12-18T07:23:13.725Z,โหลดแอพ Dschool ไม่ได้,undefined,NiNG NiNG,AA003678
2024-12-18T07:08:59.578Z,ส่งสะลีปโอนเงินทำบัตร,undefined,แพรว🌼-สมุทรปราการ,AA003677
2024-12-18T07:06:45.535Z,คืนคะแนนนักเรียน,undefined,nokjip,AA003676
2024-12-18T07:04:42.000Z,อัพเดทข้อมูลนักเรียน,undefined,oui#0807661259,AA003675
2024-12-18T07:01:26.279Z,แนะนำการเพิ่มบุตในปกครอง,undefined,RossPriya,AA003674
2024-12-18T06:44:39.583Z,เวลาสแกนไม่ตรง,undefined,ÆNi®️uch-เตรียมพัฒนน,AA003673
2024-12-18T06:40:17.823Z,ตั้งค่าแอดมิน กิจการนักเรียน,undefined,leksuknikom,AA003672
2024-12-18T06:06:32.221Z,เพิ่มข้อมูลนักเรียน,undefined,Warang-บดินเดชา,AA003670
2024-12-18T04:52:32.806Z,แนะนำการติดตั้งแอพ Dschool,undefined,Pook,AA003669
2024-12-18T04:41:49.792Z,นักเรียนทำบัตรหาย,undefined,Přãè Wä,AA003668
2024-12-18T04:36:42.874Z,แนะนำการติดตั้งแอพ Dschool,undefined,Pook,AA003667
2024-12-18T03:30:26.418Z,อัพเดทรูปภาพการสแกน,undefined,สุพิชญา,AA003666
2024-12-18T03:29:14.193Z,แนะนำการติดตั้งแอพ Dschool,undefined,suphatcha,AA003665
2024-12-18T02:44:43.091Z,เพิ่มที่ปรึกษา,undefined,KIK.YUWADEE,AA003663
2024-12-18T02:40:32.013Z,ผู้ปกครองไม่ทราบรหัส pin,undefined,Billy,AA003662
2024-12-18T02:38:04.189Z,เพิ่มที่ปรึกษา,undefined,penpicha.-สวนรังสิต,AA003660
2024-12-18T02:34:03.851Z,เพิ่มครูที่ปรึกษา,undefined,KIK.YUWADEE,AA003659
2024-12-18T02:08:36.514Z,คืนคะแนนนักเรียน นักเรียนสแกนไม่ติด,undefined,Khru_Toney171💾,AA003658
2024-12-18T02:02:46.052Z,ค้นหาชื่อโรงเรียนไม่เจอ,undefined,🍢Yu🍒ri🍉ko🐰•686•,AA003656
2024-12-18T01:58:06.188Z,ใช้ 13 หลักล้อคอินไม่พบข้อมูล,undefined,𝘓𝘪𝘪𝘭𝘺𝘯 𝘓𝘓𝘓𝘠   ᵜ,AA003655
2024-12-18T01:54:35.072Z,นักเรียนเข้าแอพ Dschool ไม่ได้,undefined,𝓟𝓷 ✩,AA003654
2024-12-18T01:40:24.164Z,ผู้ปกครองเข้าแอพ Dschool ไม่ได้,undefined,oui#0807661259,AA003653
2024-12-18T01:31:49.564Z,เพิ่มข้อมุลนักเรียน,undefined,oui#0807661259,AA003652
2024-12-18T01:18:19.403Z,ตามบัตรครู,undefined,Kaopode-Piyapol-HWN-หอวังนน,AA003650
2024-12-18T01:15:44.245Z,เปลี่ยนสถานะการมาของนักเรียน,undefined,zomo | รับวาดภาพ ॐ,AA003649
2024-12-18T01:09:52.287Z,ลบบุคลากร,undefined,Poon,AA003648
2024-12-18T01:04:18.921Z,ติดปัญหาการใช้งาน Ds hool,undefined,Wipawan Sriprapai,AA003647
2024-12-18T00:55:44.000Z,แจ้งทำบัตร,undefined,palm(宫木兰),AA003646
2024-12-17T23:10:13.000Z,สอบถามข้อมูลการตัดคะแนน,undefined,Nice-ปากเกร็ด,AA003640
2024-12-17T23:09:33.000Z,ผู้ปกครองทักไลน์@,undefined,สุพิชญา,AA003639
2024-12-17T23:05:17.000Z,คนอื่นสแกนติดเป็นนักเรียน,undefined,🌊 P L🌲S I W. 2 4 🐟-นวมินกรุงเทพ,AA003636
2024-12-17T23:04:02.000Z,นักเรียนสแกนติดเป็นคนอื่น,undefined,Kaopode-Piyapol-HWN-หอวังนน,AA003634
2024-12-17T23:03:06.000Z,แก้ไขคำนำหน้า,undefined,Kru"ชะเอม:💁🏼‍♀️,AA003633
2024-12-17T09:46:08.591Z,นักเรียนสแกนติดเป็นคนอื่น,undefined,BWCH 159 🛎️🦅-หนองแขม,AA003631
2024-12-17T09:44:56.801Z,ใช้ pin ต่กนักเรียนไม่ได้,undefined,Loong Clay,AA003630
2024-12-17T09:19:38.268Z,เข้าใช้งานแอพ Dschool ด้วย 13 หลักไ่ม่ได้,undefined,Kik Japan E.,AA003628
2024-12-17T09:12:45.144Z,ติดตั้งแอพ Dschool ไม่ได้,undefined,อ้วน,AA003627
